Time t;Z Position z_t;Signal Path Loss
6.423e-08;-0.00560488;299.976
6.424e-08;-0.00560488;299.976
6.425e-08;-0.00560488;299.976
6.426e-08;-0.00560488;299.976
6.427e-08;-0.00560488;299.976
6.428e-08;-0.00560488;299.976
6.429e-08;-0.00560488;299.976
6.43e-08;-0.00560488;299.976
6.431e-08;-0.00560488;299.976
6.432e-08;-0.00560488;299.976
6.433e-08;-0.00560488;299.976
6.434e-08;-0.00560488;299.976
6.435e-08;-0.00560488;299.976
6.436e-08;-0.00560488;299.976
6.437e-08;-0.00560488;299.976
6.438e-08;-0.00560488;299.976
6.439e-08;-0.00560488;299.976
6.44e-08;-0.00560488;299.976
6.441e-08;-0.00560488;299.976
6.442e-08;-0.00560488;299.976
6.443e-08;-0.00560488;299.976
6.444e-08;-0.00560488;299.976
6.445e-08;-0.00560488;299.976
6.446e-08;-0.00560488;299.976
6.447e-08;-0.00560488;299.976
6.448e-08;-0.00560488;299.976
6.449e-08;-0.00560488;299.976
6.45e-08;-0.00560488;299.976
6.451e-08;-0.00560488;299.976
6.452e-08;-0.00560488;299.976
6.453e-08;-0.00560488;299.976
6.454e-08;-0.00560488;299.976
6.455e-08;-0.00560488;299.976
6.456e-08;-0.00560488;299.976
6.457e-08;-0.00560488;299.976
6.458e-08;-0.00560488;299.976
6.459e-08;-0.00560488;299.976
6.46e-08;-0.00560488;299.976
6.461e-08;-0.00560488;299.976
6.462e-08;-0.00560488;299.976
6.463e-08;-0.00560488;299.976
6.464e-08;-0.00560488;299.976
6.465e-08;-0.00560488;299.976
6.466e-08;-0.00560488;299.976
6.467e-08;-0.00560488;299.976
6.468e-08;-0.00560488;299.976
6.469e-08;-0.00560488;299.976
6.47e-08;-0.00560488;299.976
6.471e-08;-0.00560488;299.976
6.472e-08;-0.00560488;299.976
6.473e-08;-0.00560488;299.976
6.474e-08;-0.00560488;299.976
6.475e-08;-0.00560488;299.976
6.476e-08;-0.00560488;299.976
6.477e-08;-0.00560488;299.976
6.478e-08;-0.00560488;299.976
6.479e-08;-0.00560488;299.976
6.48e-08;-0.00560488;299.976
6.481e-08;-0.00560488;299.976
6.482e-08;-0.00560488;299.976
6.483e-08;-0.00560488;299.976
6.484e-08;-0.00560488;299.976
6.485e-08;-0.00560488;299.976
6.486e-08;-0.00560488;299.976
6.487e-08;-0.00560488;299.976
6.488e-08;-0.00560488;299.976
6.489e-08;-0.00560488;299.976
6.49e-08;-0.00560488;299.976
6.491e-08;-0.00560488;299.976
6.492e-08;-0.00560488;299.976
6.493e-08;-0.00560488;299.976
6.494e-08;-0.00560488;299.976
6.495e-08;-0.00560488;299.976
6.496e-08;-0.00560488;299.976
6.497e-08;-0.00560488;299.976
6.498e-08;-0.00560488;299.976
6.499e-08;-0.00560488;299.976
6.5e-08;-0.00560488;299.976
6.501e-08;-0.00560488;299.976
6.502e-08;-0.00560488;299.976
6.503e-08;-0.00560488;299.976
6.504e-08;-0.00560488;299.976
6.505e-08;-0.00560488;299.976
6.506e-08;-0.00560488;299.976
6.507e-08;-0.00560488;299.976
6.508e-08;-0.00560488;299.976
6.509e-08;-0.00560488;299.976
6.51e-08;-0.00560488;299.976
6.511e-08;-0.00560488;299.976
6.512e-08;-0.00560488;299.976
6.513e-08;-0.00560488;299.976
6.514e-08;-0.00560488;299.976
6.515e-08;-0.00560488;299.976
6.516e-08;-0.00560488;299.976
6.517e-08;-0.00560488;299.976
6.518e-08;-0.00560488;299.976
6.519e-08;-0.00560488;299.976
6.52e-08;-0.00560488;299.976
6.521e-08;-0.00560488;299.976
6.522e-08;-0.00560488;299.976
6.523e-08;-0.00560488;299.976
6.524e-08;-0.00560488;299.976
6.525e-08;-0.00560488;299.976
6.526e-08;-0.00560488;299.976
6.527e-08;-0.00560488;299.976
6.528e-08;-0.00560488;299.976
6.529e-08;-0.00560488;299.976
6.53e-08;-0.00560488;299.976
6.531e-08;-0.00560488;299.976
6.532e-08;-0.00560488;299.976
6.533e-08;-0.00560488;299.976
6.534e-08;-0.00560488;299.976
6.535e-08;-0.00560488;299.976
6.536e-08;-0.00560488;299.976
6.537e-08;-0.00560488;299.976
6.538e-08;-0.00560488;299.976
6.539e-08;-0.00560488;299.976
6.54e-08;-0.00560488;299.976
6.541e-08;-0.00560488;299.976
6.542e-08;-0.00560488;299.976
6.543e-08;-0.00560488;299.976
6.544e-08;-0.00560488;299.976
6.545e-08;-0.00560488;299.976
6.546e-08;-0.00560488;299.976
6.547e-08;-0.00560488;299.976
6.548e-08;-0.00560488;299.976
6.549e-08;-0.00560488;299.976
6.55e-08;-0.00560488;299.976
6.551e-08;-0.00560488;299.976
6.552e-08;-0.00560488;299.976
6.553e-08;-0.00560488;299.976
6.554e-08;-0.00560488;299.976
6.555e-08;-0.00560488;299.976
6.556e-08;-0.00560488;299.976
6.557e-08;-0.00560488;299.976
6.558e-08;-0.00560488;299.976
6.559e-08;-0.00560488;299.976
6.56e-08;-0.00560488;299.976
6.561e-08;-0.00560488;299.976
6.562e-08;-0.00560488;299.976
6.563e-08;-0.00560488;299.976
6.564e-08;-0.00560488;299.976
6.565e-08;-0.00560488;299.976
6.566e-08;-0.00560488;299.976
6.567e-08;-0.00560488;299.976
6.568e-08;-0.00560488;299.976
6.569e-08;-0.00560488;299.976
6.57e-08;-0.00560488;299.976
6.571e-08;-0.00560488;299.976
6.572e-08;-0.00560488;299.976
6.573e-08;-0.00560488;299.976
6.574e-08;-0.00560488;299.976
6.575e-08;-0.00560488;299.976
6.576e-08;-0.00560488;299.976
6.577e-08;-0.00560488;299.976
6.578e-08;-0.00560488;299.976
6.579e-08;-0.00560488;299.976
6.58e-08;-0.00560488;299.976
6.581e-08;-0.00560488;299.976
6.582e-08;-0.00560488;299.976
6.583e-08;-0.00560488;299.976
6.584e-08;-0.00560488;299.976
6.585e-08;-0.00560488;299.976
6.586e-08;-0.00560488;299.976
6.587e-08;-0.00560488;299.976
6.588e-08;-0.00560488;299.976
6.589e-08;-0.00560488;299.976
6.59e-08;-0.00560488;299.976
6.591e-08;-0.00560488;299.976
6.592e-08;-0.00560488;299.976
6.593e-08;-0.00560488;299.976
6.594e-08;-0.00560488;299.976
6.595e-08;-0.00560488;299.976
6.596e-08;-0.00560488;299.976
6.597e-08;-0.00560488;299.976
6.598e-08;-0.00560488;299.976
6.599e-08;-0.00560488;299.976
6.6e-08;-0.00560488;299.976
6.601e-08;-0.00560488;299.976
6.602e-08;-0.00560488;299.976
6.603e-08;-0.00560488;299.976
6.604e-08;-0.00560488;299.976
6.605e-08;-0.00560488;299.976
6.606e-08;-0.00560488;299.976
6.607e-08;-0.00560488;299.976
6.608e-08;-0.00560488;299.976
6.609e-08;-0.00560488;299.976
6.61e-08;-0.00560488;299.976
6.611e-08;-0.00560488;299.976
6.612e-08;-0.00560488;299.976
6.613e-08;-0.00560488;299.976
6.614e-08;-0.00560488;299.976
6.615e-08;-0.00560488;299.976
6.616e-08;-0.00560488;299.976
6.617e-08;-0.00560488;299.976
6.618e-08;-0.00560488;299.976
6.619e-08;-0.00560488;299.976
6.62e-08;-0.00560488;299.976
6.621e-08;-0.00560488;299.976
6.622e-08;-0.00560488;299.976
6.623e-08;-0.00560488;299.976
6.624e-08;-0.00560488;299.976
6.625e-08;-0.00560488;299.976
6.626e-08;-0.00560488;299.976
6.627e-08;-0.00560488;299.976
6.628e-08;-0.00560488;299.976
6.629e-08;-0.00560488;299.976
6.63e-08;-0.00560488;299.976
6.631e-08;-0.00560488;299.976
6.632e-08;-0.00560488;299.976
6.633e-08;-0.00560488;299.976
6.634e-08;-0.00560488;299.976
6.635e-08;-0.00560488;299.976
6.636e-08;-0.00560488;299.976
6.637e-08;-0.00560488;299.976
6.638e-08;-0.00560488;299.976
6.639e-08;-0.00560488;299.976
6.64e-08;-0.00560488;299.976
6.641e-08;-0.00560488;299.976
6.642e-08;-0.00560488;299.976
6.643e-08;-0.00560488;299.976
6.644e-08;-0.00560488;299.976
6.645e-08;-0.00560488;299.976
6.646e-08;-0.00560488;299.976
6.647e-08;-0.00560488;299.976
6.648e-08;-0.00560488;299.976
6.649e-08;-0.00560488;299.976
6.65e-08;-0.00560488;299.976
6.651e-08;-0.00560488;299.976
6.652e-08;-0.00560488;299.976
6.653e-08;-0.00560488;299.976
6.654e-08;-0.00560488;299.976
6.655e-08;-0.00560488;299.976
6.656e-08;-0.00560488;299.976
6.657e-08;-0.00560488;299.976
6.658e-08;-0.00560488;299.976
6.659e-08;-0.00560488;299.976
6.66e-08;-0.00560488;299.976
6.661e-08;-0.00560488;299.976
6.662e-08;-0.00560488;299.976
6.663e-08;-0.00560488;299.976
6.664e-08;-0.00560488;299.976
6.665e-08;-0.00560488;299.976
6.666e-08;-0.00560488;299.976
6.667e-08;-0.00560488;299.976
6.668e-08;-0.00560488;299.976
6.669e-08;-0.00560488;299.976
6.67e-08;-0.00560488;299.976
6.671e-08;-0.00560488;299.976
6.672e-08;-0.00560488;299.976
6.673e-08;-0.00560488;299.976
6.674e-08;-0.00560488;299.976
6.675e-08;-0.00560488;299.976
6.676e-08;-0.00560488;299.976
6.677e-08;-0.00560488;299.976
6.678e-08;-0.00560488;299.976
6.679e-08;-0.00560488;299.976
6.68e-08;-0.00560488;299.976
6.681e-08;-0.00560488;299.976
6.682e-08;-0.00560488;299.976
6.683e-08;-0.00560488;299.976
6.684e-08;-0.00560488;299.976
6.685e-08;-0.00560488;299.976
6.686e-08;-0.00560488;299.976
6.687e-08;-0.00560488;299.976
6.688e-08;-0.00560488;299.976
6.689e-08;-0.00560488;299.976
6.69e-08;-0.00560488;299.976
6.691e-08;-0.00560488;299.976
6.692e-08;-0.00560488;299.976
6.693e-08;-0.00560488;299.976
6.694e-08;-0.00560488;299.976
6.695e-08;-0.00560488;299.976
6.696e-08;-0.00560488;299.976
6.697e-08;-0.00560488;299.976
6.698e-08;-0.00560488;299.976
6.699e-08;-0.00560488;299.976
6.7e-08;-0.00560488;299.976
6.701e-08;-0.00560488;299.976
6.702e-08;-0.00560488;299.976
6.703e-08;-0.00560488;299.976
6.704e-08;-0.00560488;299.976
6.705e-08;-0.00560488;299.976
6.706e-08;-0.00560488;299.976
6.707e-08;-0.00560488;299.976
6.708e-08;-0.00560488;299.976
6.709e-08;-0.00560488;299.976
6.71e-08;-0.00560488;299.976
6.711e-08;-0.00560488;299.976
6.712e-08;-0.00560488;299.976
6.713e-08;-0.00560488;299.976
6.714e-08;-0.00560488;299.976
6.715e-08;-0.00560488;299.976
6.716e-08;-0.00560488;299.976
6.717e-08;-0.00560488;299.976
6.718e-08;-0.00560488;299.976
6.719e-08;-0.00560488;299.976
6.72e-08;-0.00560488;299.976
6.721e-08;-0.00560488;299.976
6.722e-08;-0.00560488;299.976
6.723e-08;-0.00560488;299.976
6.724e-08;-0.00560488;299.976
6.725e-08;-0.00560488;299.976
6.726e-08;-0.00560488;299.976
6.727e-08;-0.00560488;299.976
6.728e-08;-0.00560488;299.976
6.729e-08;-0.00560488;299.976
6.73e-08;-0.00560488;299.976
6.731e-08;-0.00560488;299.976
6.732e-08;-0.00560488;299.976
6.733e-08;-0.00560488;299.976
6.734e-08;-0.00560488;299.976
6.735e-08;-0.00560488;299.976
6.736e-08;-0.00560488;299.976
6.737e-08;-0.00560488;299.976
6.738e-08;-0.00560488;299.976
6.739e-08;-0.00560488;299.976
6.74e-08;-0.00560488;299.976
6.741e-08;-0.00560488;299.976
6.742e-08;-0.00560488;299.976
6.743e-08;-0.00560488;299.976
6.744e-08;-0.00560488;299.976
6.745e-08;-0.00560488;299.976
6.746e-08;-0.00560488;299.976
6.747e-08;-0.00560488;299.976
6.748e-08;-0.00560488;299.976
6.749e-08;-0.00560488;299.976
6.75e-08;-0.00560488;299.976
6.751e-08;-0.00560488;299.976
6.752e-08;-0.00560488;299.976
6.753e-08;-0.00560488;299.976
6.754e-08;-0.00560488;299.976
6.755e-08;-0.00560488;299.976
6.756e-08;-0.00560488;299.976
6.757e-08;-0.00560488;299.976
6.758e-08;-0.00560488;299.976
6.759e-08;-0.00560488;299.976
6.76e-08;-0.00560488;299.976
6.761e-08;-0.00560488;299.976
6.762e-08;-0.00560488;299.976
6.763e-08;-0.00560488;299.976
6.764e-08;-0.00560488;299.976
6.765e-08;-0.00560488;299.976
6.766e-08;-0.00560488;299.976
6.767e-08;-0.00560488;299.976
6.768e-08;-0.00560488;299.976
6.769e-08;-0.00560488;299.976
6.77e-08;-0.00560488;299.976
6.771e-08;-0.00560488;299.976
6.772e-08;-0.00560488;299.976
6.773e-08;-0.00560488;299.976
6.774e-08;-0.00560488;299.976
6.775e-08;-0.00560488;299.976
6.776e-08;-0.00560488;299.976
6.777e-08;-0.00560488;299.976
6.778e-08;-0.00560488;299.976
6.779e-08;-0.00560488;299.976
6.78e-08;-0.00560488;299.976
6.781e-08;-0.00560488;299.976
6.782e-08;-0.00560488;299.976
6.783e-08;-0.00560488;299.976
6.784e-08;-0.00560488;299.976
6.785e-08;-0.00560488;299.976
6.786e-08;-0.00560488;299.976
6.787e-08;-0.00560488;299.976
6.788e-08;-0.00560488;299.976
6.789e-08;-0.00560488;299.976
6.79e-08;-0.00560488;299.976
6.791e-08;-0.00560488;299.976
6.792e-08;-0.00560488;299.976
6.793e-08;-0.00560488;299.976
6.794e-08;-0.00560488;299.976
6.795e-08;-0.00560488;299.976
6.796e-08;-0.00560488;299.976
6.797e-08;-0.00560488;299.976
6.798e-08;-0.00560488;299.976
6.799e-08;-0.00560488;299.976
6.8e-08;-0.00560488;299.976
6.801e-08;-0.00560488;299.976
6.802e-08;-0.00560488;299.976
6.803e-08;-0.00560488;299.976
6.804e-08;-0.00560488;299.976
6.805e-08;-0.00560488;299.976
6.806e-08;-0.00560488;299.976
6.807e-08;-0.00560488;299.976
6.808e-08;-0.00560488;299.976
6.809e-08;-0.00560488;299.976
6.81e-08;-0.00560488;299.976
6.811e-08;-0.00560488;299.976
6.812e-08;-0.00560488;299.976
6.813e-08;-0.00560488;299.976
6.814e-08;-0.00560488;299.976
6.815e-08;-0.00560488;299.976
6.816e-08;-0.00560488;299.976
6.817e-08;-0.00560488;299.976
6.818e-08;-0.00560488;299.976
6.819e-08;-0.00560488;299.976
6.82e-08;-0.00560488;299.976
6.821e-08;-0.00560488;299.976
6.822e-08;-0.00560488;299.976
6.823e-08;-0.00560488;299.976
6.824e-08;-0.00560488;299.976
6.825e-08;-0.00560488;299.976
6.826e-08;-0.00560488;299.976
6.827e-08;-0.00560488;299.976
6.828e-08;-0.00560488;299.976
6.829e-08;-0.00560488;299.976
6.83e-08;-0.00560488;299.976
6.831e-08;-0.00560488;299.976
6.832e-08;-0.00560488;299.976
6.833e-08;-0.00560488;299.976
6.834e-08;-0.00560488;299.976
6.835e-08;-0.00560488;299.976
6.836e-08;-0.00560488;299.976
6.837e-08;-0.00560488;299.976
6.838e-08;-0.00560488;299.976
6.839e-08;-0.00560488;299.976
6.84e-08;-0.00560488;299.976
6.841e-08;-0.00560488;299.976
6.842e-08;-0.00560488;299.976
6.843e-08;-0.00560488;299.976
6.844e-08;-0.00560488;299.976
6.845e-08;-0.00560488;299.976
6.846e-08;-0.00560488;299.976
6.847e-08;-0.00560488;299.976
6.848e-08;-0.00560488;299.976
6.849e-08;-0.00560488;299.976
6.85e-08;-0.00560488;299.976
6.851e-08;-0.00560488;299.976
6.852e-08;-0.00560488;299.976
6.853e-08;-0.00560488;299.976
6.854e-08;-0.00560488;299.976
6.855e-08;-0.00560488;299.976
6.856e-08;-0.00560488;299.976
6.857e-08;-0.00560488;299.976
6.858e-08;-0.00560488;299.976
6.859e-08;-0.00560488;299.976
6.86e-08;-0.00560488;299.976
6.861e-08;-0.00560488;299.976
6.862e-08;-0.00560488;299.976
6.863e-08;-0.00560488;299.976
6.864e-08;-0.00560488;299.976
6.865e-08;-0.00560488;299.976
6.866e-08;-0.00560488;299.976
6.867e-08;-0.00560488;299.976
6.868e-08;-0.00560488;299.976
6.869e-08;-0.00560488;299.976
6.87e-08;-0.00560488;299.976
6.871e-08;-0.00560488;299.976
6.872e-08;-0.00560488;299.976
6.873e-08;-0.00560488;299.976
6.874e-08;-0.00560488;299.976
6.875e-08;-0.00560488;299.976
6.876e-08;-0.00560488;299.976
6.877e-08;-0.00560488;299.976
6.878e-08;-0.00560488;299.976
6.879e-08;-0.00560488;299.976
6.88e-08;-0.00560488;299.976
6.881e-08;-0.00560488;299.976
6.882e-08;-0.00560488;299.976
6.883e-08;-0.00560488;299.976
6.884e-08;-0.00560488;299.976
6.885e-08;-0.00560488;299.976
6.886e-08;-0.00560488;299.976
6.887e-08;-0.00560488;299.976
6.888e-08;-0.00560488;299.976
6.889e-08;-0.00560488;299.976
6.89e-08;-0.00560488;299.976
6.891e-08;-0.00560488;299.976
6.892e-08;-0.00560488;299.976
6.893e-08;-0.00560488;299.976
6.894e-08;-0.00560488;299.976
6.895e-08;-0.00560488;299.976
6.896e-08;-0.00560488;299.976
6.897e-08;-0.00560488;299.976
6.898e-08;-0.00560488;299.976
6.899e-08;-0.00560488;299.976
6.9e-08;-0.00560488;299.976
6.901e-08;-0.00560488;299.976
6.902e-08;-0.00560488;299.976
6.903e-08;-0.00560488;299.976
6.904e-08;-0.00560488;299.976
6.905e-08;-0.00560488;299.976
6.906e-08;-0.00560488;299.976
6.907e-08;-0.00560488;299.976
6.908e-08;-0.00560488;299.976
6.909e-08;-0.00560488;299.976
6.91e-08;-0.00560488;299.976
6.911e-08;-0.00560488;299.976
6.912e-08;-0.00560488;299.976
6.913e-08;-0.00560488;299.976
6.914e-08;-0.00560488;299.976
6.915e-08;-0.00560488;299.976
6.916e-08;-0.00560488;299.976
6.917e-08;-0.00560488;299.976
6.918e-08;-0.00560488;299.976
6.919e-08;-0.00560488;299.976
6.92e-08;-0.00560488;299.976
6.921e-08;-0.00560488;299.976
6.922e-08;-0.00560488;299.976
6.923e-08;-0.00560488;299.976
6.924e-08;-0.00560488;299.976
6.925e-08;-0.00560488;299.976
6.926e-08;-0.00560488;299.976
6.927e-08;-0.00560488;299.976
6.928e-08;-0.00560488;299.976
6.929e-08;-0.00560488;299.976
6.93e-08;-0.00560488;299.976
6.931e-08;-0.00560488;299.976
6.932e-08;-0.00560488;299.976
6.933e-08;-0.00560488;299.976
6.934e-08;-0.00560488;299.976
6.935e-08;-0.00560488;299.976
6.936e-08;-0.00560488;299.976
6.937e-08;-0.00560488;299.976
6.938e-08;-0.00560488;299.976
6.939e-08;-0.00560488;299.976
6.94e-08;-0.00560488;299.976
6.941e-08;-0.00560488;299.976
6.942e-08;-0.00560488;299.976
6.943e-08;-0.00560488;299.976
6.944e-08;-0.00560488;299.976
6.945e-08;-0.00560488;299.976
6.946e-08;-0.00560488;299.976
6.947e-08;-0.00560488;299.976
6.948e-08;-0.00560488;299.976
6.949e-08;-0.00560488;299.976
6.95e-08;-0.00560488;299.976
6.951e-08;-0.00560488;299.976
6.952e-08;-0.00560488;299.976
6.953e-08;-0.00560488;299.976
6.954e-08;-0.00560488;299.976
6.955e-08;-0.00560488;299.976
6.956e-08;-0.00560488;299.976
6.957e-08;-0.00560488;299.976
6.958e-08;-0.00560488;299.976
6.959e-08;-0.00560488;299.976
6.96e-08;-0.00560488;299.976
6.961e-08;-0.00560488;299.976
6.962e-08;-0.00560488;299.976
6.963e-08;-0.00560488;299.976
6.964e-08;-0.00560488;299.976
6.965e-08;-0.00560488;299.976
6.966e-08;-0.00560488;299.976
6.967e-08;-0.00560488;299.976
6.968e-08;-0.00560488;299.976
6.969e-08;-0.00560488;299.976
6.97e-08;-0.00560488;299.976
6.971e-08;-0.00560488;299.976
6.972e-08;-0.00560488;299.976
6.973e-08;-0.00560488;299.976
6.974e-08;-0.00560488;299.976
6.975e-08;-0.00560488;299.976
6.976e-08;-0.00560488;299.976
6.977e-08;-0.00560488;299.976
6.978e-08;-0.00560488;299.976
6.979e-08;-0.00560488;299.976
6.98e-08;-0.00560488;299.976
6.981e-08;-0.00560488;299.976
6.982e-08;-0.00560488;299.976
6.983e-08;-0.00560488;299.976
6.984e-08;-0.00560488;299.976
6.985e-08;-0.00560488;299.976
6.986e-08;-0.00560488;299.976
6.987e-08;-0.00560488;299.976
6.988e-08;-0.00560488;299.976
6.989e-08;-0.00560488;299.976
6.99e-08;-0.00560488;299.976
6.991e-08;-0.00560488;299.976
6.992e-08;-0.00560488;299.976
6.993e-08;-0.00560488;299.976
6.994e-08;-0.00560488;299.976
6.995e-08;-0.00560488;299.976
6.996e-08;-0.00560488;299.976
6.997e-08;-0.00560488;299.976
6.998e-08;-0.00560488;299.976
6.999e-08;-0.00560488;299.976
7e-08;-0.00560488;299.976
7.001e-08;-0.00560488;299.976
7.002e-08;-0.00560488;299.976
7.003e-08;-0.00560488;299.976
7.004e-08;-0.00560488;299.976
7.005e-08;-0.00560488;299.976
7.006e-08;-0.00560488;299.976
7.007e-08;-0.00560488;299.976
7.008e-08;-0.00560488;299.976
7.009e-08;-0.00560488;299.976
7.01e-08;-0.00560488;299.976
7.011e-08;-0.00560488;299.976
7.012e-08;-0.00560488;299.976
7.013e-08;-0.00560488;299.976
7.014e-08;-0.00560488;299.976
7.015e-08;-0.00560488;299.976
7.016e-08;-0.00560488;299.976
7.017e-08;-0.00560488;299.976
7.018e-08;-0.00560488;299.976
7.019e-08;-0.00560488;299.976
7.02e-08;-0.00560488;299.976
7.021e-08;-0.00560488;299.976
7.022e-08;-0.00560488;299.976
7.023e-08;-0.00560488;299.976
7.024e-08;-0.00560488;299.976
7.025e-08;-0.00560488;299.976
7.026e-08;-0.00560488;299.976
7.027e-08;-0.00560488;299.976
7.028e-08;-0.00560488;299.976
7.029e-08;-0.00560488;299.976
7.03e-08;-0.00560488;299.976
7.031e-08;-0.00560488;299.976
7.032e-08;-0.00560488;299.976
7.033e-08;-0.00560488;299.976
7.034e-08;-0.00560488;299.976
7.035e-08;-0.00560488;299.976
7.036e-08;-0.00560488;299.976
7.037e-08;-0.00560488;299.976
7.038e-08;-0.00560488;299.976
7.039e-08;-0.00560488;299.976
7.04e-08;-0.00560488;299.976
7.041e-08;-0.00560488;299.976
7.042e-08;-0.00560488;299.976
7.043e-08;-0.00560488;299.976
7.044e-08;-0.00560488;299.976
7.045e-08;-0.00560488;299.976
7.046e-08;-0.00560488;299.976
7.047e-08;-0.00560488;299.976
7.048e-08;-0.00560488;299.976
7.049e-08;-0.00560488;299.976
7.05e-08;-0.00560488;299.976
7.051e-08;-0.00560488;299.976
7.052e-08;-0.00560488;299.976
7.053e-08;-0.00560488;299.976
7.054e-08;-0.00560488;299.976
7.055e-08;-0.00560488;299.976
7.056e-08;-0.00560488;299.976
7.057e-08;-0.00560488;299.976
7.058e-08;-0.00560488;299.976
7.059e-08;-0.00560488;299.976
7.06e-08;-0.00560488;299.976
7.061e-08;-0.00560488;299.976
7.062e-08;-0.00560488;299.976
7.063e-08;-0.00560488;299.976
7.064e-08;-0.00560488;299.976
7.065e-08;-0.00560488;299.976
7.066e-08;-0.00560488;299.976
7.067e-08;-0.00560488;299.976
7.068e-08;-0.00560488;299.976
7.069e-08;-0.00560488;299.976
7.07e-08;-0.00560488;299.976
7.071e-08;-0.00560488;299.976
7.072e-08;-0.00560488;299.976
7.073e-08;-0.00560488;299.976
7.074e-08;-0.00560488;299.976
7.075e-08;-0.00560488;299.976
7.076e-08;-0.00560488;299.976
7.077e-08;-0.00560488;299.976
7.078e-08;-0.00560488;299.976
7.079e-08;-0.00560488;299.976
7.08e-08;-0.00560488;299.976
7.081e-08;-0.00560488;299.976
7.082e-08;-0.00560488;299.976
7.083e-08;-0.00560488;299.976
7.084e-08;-0.00560488;299.976
7.085e-08;-0.00560488;299.976
7.086e-08;-0.00560488;299.976
7.087e-08;-0.00560488;299.976
7.088e-08;-0.00560488;299.976
7.089e-08;-0.00560488;299.976
7.09e-08;-0.00560488;299.976
7.091e-08;-0.00560488;299.976
7.092e-08;-0.00560488;299.976
7.093e-08;-0.00560488;299.976
7.094e-08;-0.00560488;299.976
7.095e-08;-0.00560488;299.976
7.096e-08;-0.00560488;299.976
7.097e-08;-0.00560488;299.976
7.098e-08;-0.00560488;299.976
7.099e-08;-0.00560488;299.976
7.1e-08;-0.00560488;299.976
7.101e-08;-0.00560488;299.976
7.102e-08;-0.00560488;299.976
7.103e-08;-0.00560488;299.976
7.104e-08;-0.00560488;299.976
7.105e-08;-0.00560488;299.976
7.106e-08;-0.00560488;299.976
7.107e-08;-0.00560488;299.976
7.108e-08;-0.00560488;299.976
7.109e-08;-0.00560488;299.976
7.11e-08;-0.00560488;299.976
7.111e-08;-0.00560488;299.976
7.112e-08;-0.00560488;299.976
7.113e-08;-0.00560488;299.976
7.114e-08;-0.00560488;299.976
7.115e-08;-0.00560488;299.976
7.116e-08;-0.00560488;299.976
7.117e-08;-0.00560488;299.976
7.118e-08;-0.00560488;299.976
7.119e-08;-0.00560488;299.976
7.12e-08;-0.00560488;299.976
7.121e-08;-0.00560488;299.976
7.122e-08;-0.00560488;299.976
7.123e-08;-0.00560488;299.976
7.124e-08;-0.00560488;299.976
7.125e-08;-0.00560488;299.976
7.126e-08;-0.00560488;299.976
7.127e-08;-0.00560488;299.976
7.128e-08;-0.00560488;299.976
7.129e-08;-0.00560488;299.976
7.13e-08;-0.00560488;299.976
7.131e-08;-0.00560488;299.976
7.132e-08;-0.00560488;299.976
7.133e-08;-0.00560488;299.976
7.134e-08;-0.00560488;299.976
7.135e-08;-0.00560488;299.976
7.136e-08;-0.00560488;299.976
7.137e-08;-0.00560488;299.976
7.138e-08;-0.00560488;299.976
7.139e-08;-0.00560488;299.976
7.14e-08;-0.00560488;299.976
7.141e-08;-0.00560488;299.976
7.142e-08;-0.00560488;299.976
7.143e-08;-0.00560488;299.976
7.144e-08;-0.00560488;299.976
7.145e-08;-0.00560488;299.976
7.146e-08;-0.00560488;299.976
7.147e-08;-0.00560488;299.976
7.148e-08;-0.00560488;299.976
7.149e-08;-0.00560488;299.976
7.15e-08;-0.00560488;299.976
7.151e-08;-0.00560488;299.976
7.152e-08;-0.00560488;299.976
7.153e-08;-0.00560488;299.976
7.154e-08;-0.00560488;299.976
7.155e-08;-0.00560488;299.976
7.156e-08;-0.00560488;299.976
7.157e-08;-0.00560488;299.976
7.158e-08;-0.00560488;299.976
7.159e-08;-0.00560488;299.976
7.16e-08;-0.00560488;299.976
7.161e-08;-0.00560488;299.976
7.162e-08;-0.00560488;299.976
7.163e-08;-0.00560488;299.976
7.164e-08;-0.00560488;299.976
7.165e-08;-0.00560488;299.976
7.166e-08;-0.00560488;299.976
7.167e-08;-0.00560488;299.976
7.168e-08;-0.00560488;299.976
7.169e-08;-0.00560488;299.976
7.17e-08;-0.00560488;299.976
7.171e-08;-0.00560488;299.976
7.172e-08;-0.00560488;299.976
7.173e-08;-0.00560488;299.976
7.174e-08;-0.00560488;299.976
7.175e-08;-0.00560488;299.976
7.176e-08;-0.00560488;299.976
7.177e-08;-0.00560488;299.976
7.178e-08;-0.00560488;299.976
7.179e-08;-0.00560488;299.976
7.18e-08;-0.00560488;299.976
7.181e-08;-0.00560488;299.976
7.182e-08;-0.00560488;299.976
7.183e-08;-0.00560488;299.976
7.184e-08;-0.00560488;299.976
7.185e-08;-0.00560488;299.976
7.186e-08;-0.00560488;299.976
7.187e-08;-0.00560488;299.976
7.188e-08;-0.00560488;299.976
7.189e-08;-0.00560488;299.976
7.19e-08;-0.00560488;299.976
7.191e-08;-0.00560488;299.976
7.192e-08;-0.00560488;299.976
7.193e-08;-0.00560488;299.976
7.194e-08;-0.00560488;299.976
7.195e-08;-0.00560488;299.976
7.196e-08;-0.00560488;299.976
7.197e-08;-0.00560488;299.976
7.198e-08;-0.00560488;299.976
